motivic_name,machine_name,stem,Adams filtration,weight,tautorsion,name_occurrence,match_method
D^2 h1^2 j1,{17-416},109,17,59,1,1,key
"h1^3 x106,14",{17-420},109,17,60,1,1,key
B6 h1^2 d1 g,{17-417},109,17,62,1,1,key
h0 h2 g^2 G0,{17-423},109,17,62,2,1,key
h1^3 i1^2,{17-419},109,17,63,1,1,key
D^2 h1^4 D4,{18-442},109,18,59,1,1,key
h1^9 h6 e0 g,{18-445},109,18,63,1,1,key
D^3 h2^2 n,{19-471},109,19,57,0,1,key
D^2 h1^4 Q2,{19-474},109,19,58,1,1,key
P D D1 c0 e0,{19-470},109,19,59,1,1,key
h1^7 h6 c0 d0 e0,{19-476},109,19,62,1,1,key
h2 B5 g^2,{19-475},109,19,62,3,1,key
P^2 D D1 e0,{20-508},109,20,58,0,1,key
M D^2 h1^2 d0,{20-510},109,20,58,2,1,key
M D h2^2 e0^2,{20-514},109,20,60,0,1,key
"h0^4 x109,17",{21-562},109,21,56,0,1,key
M P D^2 c0,{21-552},109,21,57,0,1,key
M^2 P^2 h2,{21-561},109,21,58,0,1,key
D^2 h1^5 h5 c0 e0,{21-559},109,21,60,1,1,key
t D^2 h1 g^3,{21-557},109,21,60,2,1,key
"h0^5 x109,17",{22-600},109,22,56,0,1,key
"h1^8 x101,14",{22-595},109,22,63,1,1,key
"h0^6 x109,17",{23-634},109,23,56,0,1,key
e0^2 g^2 m,{23-622},109,23,64,0,1,key
h1^2 h3 g^5,{23-625},109,23,66,1,1,key
h2 h4 g3,{6-131},110,6,58,0,1,key
h0 h2 h4 g3,{7-158},110,7,58,0,1,key
M1 h3^2,{8-188},110,8,59,0,1,key
M h1^2 h6,{9-224},110,9,58,0,1,key
D1 h3^2 g2,{10-251},110,10,60,0,1,key
"x110,12",{12-291},110,12,59,1,1,key
"y110,12",{12-290},110,12,60,1,1,key
D^2 H1,{13-313},110,13,57,0,1,key
"h1 x109,12",{13-315},110,13,58,0,1,key
D h1 h6 c0 d0,{13-318},110,13,58,1,1,key
"h1 y109,12",{13-316},110,13,61,1,1,key
D h0^2 h6 i,{14-336},110,14,56,0,1,key
"h1 x109,13",{14-332},110,14,58,0,1,key
"h2 x107,13",{14-328},110,14,59,0,1,key
"h1^4 x106,10",{14-335},110,14,61,1,1,key
D1 h2^2 d1 g,{14-329},110,14,62,2,1,key
D h0^3 h6 i,{15-354},110,15,56,0,1,key
"x110,15",{15-349},110,15,57,0,1,key
h1 h3 g^2 H1,{15-350},110,15,62,1,1,key
D h0^4 h6 i,{16-396},110,16,56,0,1,key
D^2 h1 B7,{16-387},110,16,58,1,1,key
"h1^2 x108,14",{16-392},110,16,59,1,1,key
D D1 e0^2,{16-383},110,16,60,0,1,key
h1 d1 g Q2,{16-388},110,16,61,1,1,key
D1 h1^5 i1,{16-394},110,16,63,1,1,key
d1 e1 g^2,{16-381},110,16,63,2,1,key
D h0^5 h6 i,{17-433},110,17,56,0,1,key
D^2 M h1^2 h4,{17-427},110,17,58,1,1,key
M^2 h0 g,{17-432},110,17,60,0,1,key
"h1^4 x106,13",{17-430},110,17,62,1,1,key
D^4 h3^2,{18-450},110,18,56,0,1,key
D^3 h1 x,{18-452},110,18,57,0,1,key
M^2 h0^2 g,{18-460},110,18,60,0,1,key
"h1^4 x106,14",{18-457},110,18,61,1,1,key
h2 g^2 C'',{18-449},110,18,63,2,1,key
h1^4 i1^2,{18-456},110,18,64,1,1,key
D^4 h0 h3^2,{19-487},110,19,56,0,1,key
t M D h1 g^2,{19-483},110,19,60,0,1,key
D^2 h1^5 D4,{19-482},110,19,60,1,1,key
h1^10 h6 e0 g,{19-485},110,19,64,1,1,key
h0^2 . D^4 h3^2,{20-526},110,20,56,0,1,key
M D^2 h0^2 e0,{20-525},110,20,58,0,1,structural
P D D1 h0 j,{20-527},110,20,58,0,1,structural
D^2 h1^5 Q2,{20-523},110,20,59,1,1,key
D^2 h2 c1 g^2,{20-518},110,20,61,2,1,key
h1^8 h6 c0 d0 e0,{20-524},110,20,63,1,1,key
h0^3 . D^4 h3^2,{21-571},110,21,56,0,1,key
t D^3 h1 e0 g,{21-570},110,21,58,0,1,key
P^2 D D1 h1 e0,{21-565},110,21,59,0,1,key
M D^2 h1^3 d0,{21-567},110,21,59,2,1,key
M c0 e0 g^2,{21-563},110,21,63,1,1,key
h0^4 . D^4 h3^2,{22-611},110,22,56,0,1,key
D^2 h1^6 h5 c0 e0,{22-610},110,22,61,1,1,key
M d0 e0^3,{22-602},110,22,62,0,1,key
D h2^2 g^4,{22-601},110,22,64,0,1,key
