stem,Adams filtration,weight,tautorsion,side,name,name_occurrence
50,23,33,1,machine,{23-62},1
50,24,28,1,machine,{24-56},1
50,24,32,1,machine,{24-57},1
50,24,36,1,machine,{24-59},1
50,25,27,1,machine,{25-51},1
50,25,31,1,machine,{25-52},1
50,25,35,1,machine,{25-54},1
50,26,34,1,machine,{26-49},1
50,27,33,1,machine,{27-44},1
50,27,37,1,machine,{27-46},1
50,28,32,1,machine,{28-40},1
50,28,36,1,machine,{28-41},1
50,29,31,1,machine,{29-36},1
50,29,35,1,machine,{29-37},1
50,30,30,1,machine,{30-32},1
50,30,38,1,machine,{30-34},1
50,31,37,1,machine,{31-30},1
50,32,36,1,machine,{32-27},1
50,32,40,1,machine,{32-28},1
50,33,35,1,machine,{33-23},1
50,33,39,1,machine,{33-24},1
50,34,34,1,machine,{34-21},1
50,35,41,1,machine,{35-19},1
50,36,40,1,machine,{36-17},1
50,37,39,1,machine,{37-14},1
50,37,43,1,machine,{37-15},1
50,38,38,1,machine,{38-12},1
50,40,44,1,machine,{40-10},1
50,41,43,1,machine,{41-8},1
50,42,42,1,machine,{42-7},1
50,45,47,1,machine,{45-4},1
50,46,46,1,machine,{46-3},1
50,50,50,1,machine,{50-1},1
51,12,30,1,machine,{12-72},1
51,13,29,1,machine,{13-79},1
51,14,28,1,machine,{14-81},1
51,15,31,1,machine,{15-82},1
51,16,30,1,machine,{16-83},1
51,16,30,1,machine,{16-85},1
51,17,29,1,machine,{17-87},1
51,17,33,1,machine,{17-88},1
51,18,32,1,machine,{18-83},1
51,18,32,1,machine,{18-85},1
51,19,31,1,machine,{19-79},1
51,20,30,1,machine,{20-77},1
51,20,34,1,machine,{20-79},1
51,21,29,1,machine,{21-74},1
51,21,33,1,machine,{21-76},1
51,21,33,1,machine,{21-78},1
51,22,28,1,machine,{22-69},1
51,22,32,1,machine,{22-71},1
51,22,36,1,machine,{22-73},1
51,23,31,1,machine,{23-65},1
51,23,35,1,machine,{23-67},1
51,24,30,1,machine,{24-61},1
51,24,34,1,machine,{24-63},1
51,25,29,1,machine,{25-56},1
51,25,33,1,machine,{25-57},1
51,25,37,1,machine,{25-59},1
51,26,28,1,machine,{26-51},1
51,26,32,1,machine,{26-52},1
51,26,36,1,machine,{26-54},1
51,27,35,1,machine,{27-49},1
51,28,34,1,machine,{28-44},1
51,28,38,1,machine,{28-46},1
51,29,33,1,machine,{29-40},1
51,29,37,1,machine,{29-41},1
51,30,32,1,machine,{30-36},1
51,30,36,1,machine,{30-37},1
51,31,31,1,machine,{31-32},1
51,31,39,1,machine,{31-34},1
51,32,38,1,machine,{32-30},1
51,33,37,1,machine,{33-27},1
51,33,41,1,machine,{33-28},1
51,34,36,1,machine,{34-23},1
51,34,40,1,machine,{34-24},1
51,35,35,1,machine,{35-21},1
51,36,42,1,machine,{36-19},1
51,37,41,1,machine,{37-17},1
51,38,40,1,machine,{38-14},1
51,38,44,1,machine,{38-15},1
51,39,39,1,machine,{39-12},1
51,41,45,1,machine,{41-10},1
51,42,44,1,machine,{42-8},1
51,43,43,1,machine,{43-7},1
51,46,48,1,machine,{46-4},1
51,47,47,1,machine,{47-3},1
51,51,51,1,machine,{51-1},1
52,13,31,1,machine,{13-83},1
52,14,30,1,machine,{14-85},1
52,15,29,1,machine,{15-86},1
52,16,32,1,machine,{16-89},1
52,17,31,1,machine,{17-89},1
52,17,31,1,machine,{17-91},1
52,18,30,1,machine,{18-86},1
52,18,30,1,machine,{18-88},1
52,18,34,1,machine,{18-89},1
52,19,33,1,machine,{19-84},1
52,19,33,1,machine,{19-86},1
52,20,32,1,machine,{20-83},1
52,21,31,1,machine,{21-80},1
52,21,35,1,machine,{21-82},1
52,22,30,1,machine,{22-74},1
52,22,34,1,machine,{22-76},1
52,22,34,1,machine,{22-78},1
52,23,29,1,machine,{23-69},1
52,23,33,1,machine,{23-71},1
52,23,37,1,machine,{23-73},1
52,24,32,1,machine,{24-66},1
52,24,36,1,machine,{24-68},1
52,25,31,1,machine,{25-62},1
52,25,35,1,machine,{25-64},1
52,26,30,1,machine,{26-57},1
52,26,34,1,machine,{26-58},1
52,26,38,1,machine,{26-60},1
52,27,29,1,machine,{27-51},1
52,27,33,1,machine,{27-52},1
52,27,37,1,machine,{27-54},1
52,28,28,1,machine,{28-47},1
52,28,36,1,machine,{28-49},1
52,29,35,1,machine,{29-44},1
52,29,39,1,machine,{29-46},1
52,30,34,1,machine,{30-40},1
52,30,38,1,machine,{30-41},1
52,31,33,1,machine,{31-36},1
52,31,37,1,machine,{31-37},1
52,32,32,1,machine,{32-32},1
52,32,40,1,machine,{32-34},1
52,33,39,1,machine,{33-30},1
52,34,38,1,machine,{34-27},1
52,34,42,1,machine,{34-28},1
52,35,37,1,machine,{35-23},1
52,35,41,1,machine,{35-24},1
52,36,36,1,machine,{36-21},1
52,37,43,1,machine,{37-19},1
52,38,42,1,machine,{38-17},1
52,39,41,1,machine,{39-14},1
52,39,45,1,machine,{39-15},1
52,40,40,1,machine,{40-12},1
52,42,46,1,machine,{42-10},1
52,43,45,1,machine,{43-8},1
52,44,44,1,machine,{44-7},1
52,47,49,1,machine,{47-4},1
52,48,48,1,machine,{48-3},1
52,52,52,1,machine,{52-1},1
53,14,32,1,machine,{14-88},1
53,14,32,1,machine,{14-89},1
53,16,30,1,machine,{16-93},1
53,17,33,1,machine,{17-95},1
53,18,32,1,machine,{18-91},1
53,18,32,1,machine,{18-93},1
53,19,31,1,machine,{19-87},1
53,19,31,1,machine,{19-89},1
53,19,35,1,machine,{19-90},1
53,20,30,1,machine,{20-86},1
53,20,34,1,machine,{20-88},1
53,20,34,1,machine,{20-90},1
53,21,33,1,machine,{21-87},1
53,22,32,1,machine,{22-81},1
53,22,36,1,machine,{22-83},1
53,23,31,1,machine,{23-74},1
53,23,35,1,machine,{23-76},1
53,23,35,1,machine,{23-78},1
53,24,30,1,machine,{24-70},1
53,24,34,1,machine,{24-72},1
53,24,38,1,machine,{24-74},1
53,25,33,1,machine,{25-67},1
53,25,37,1,machine,{25-69},1
53,26,32,1,machine,{26-62},1
53,26,36,1,machine,{26-64},1
53,27,31,1,machine,{27-57},1
53,27,35,1,machine,{27-58},1
53,27,39,1,machine,{27-60},1
53,28,30,1,machine,{28-51},1
53,28,34,1,machine,{28-52},1
53,28,38,1,machine,{28-54},1
53,29,29,1,machine,{29-47},1
53,29,37,1,machine,{29-49},1
53,30,36,1,machine,{30-44},1
53,30,40,1,machine,{30-46},1
53,31,35,1,machine,{31-40},1
53,31,39,1,machine,{31-41},1
53,32,34,1,machine,{32-36},1
53,32,38,1,machine,{32-37},1
53,33,33,1,machine,{33-32},1
53,33,41,1,machine,{33-34},1
53,34,40,1,machine,{34-30},1
53,35,39,1,machine,{35-27},1
53,35,43,1,machine,{35-28},1
53,36,38,1,machine,{36-23},1
53,36,42,1,machine,{36-24},1
53,37,37,1,machine,{37-21},1
53,38,44,1,machine,{38-19},1
53,39,43,1,machine,{39-17},1
53,40,42,1,machine,{40-14},1
53,40,46,1,machine,{40-15},1
53,41,41,1,machine,{41-12},1
53,43,47,1,machine,{43-10},1
53,44,46,1,machine,{44-8},1
53,45,45,1,machine,{45-7},1
53,48,50,1,machine,{48-4},1
53,49,49,1,machine,{49-3},1
53,53,53,1,machine,{53-1},1
54,14,30,1,machine,{14-92},1
54,15,33,1,machine,{15-94},1
54,15,33,1,machine,{15-95},1
54,16,32,1,machine,{16-96},1
54,16,32,1,machine,{16-98},1
54,17,31,1,machine,{17-100},1
54,18,34,1,machine,{18-98},1
54,19,33,1,machine,{19-93},1
54,19,33,1,machine,{19-95},1
54,20,32,1,machine,{20-92},1
54,20,32,1,machine,{20-94},1
54,20,36,1,machine,{20-95},1
54,21,31,1,machine,{21-90},1
54,21,35,1,machine,{21-92},1
54,21,35,1,machine,{21-94},1
54,22,30,1,machine,{22-85},1
54,22,34,1,machine,{22-87},1
54,23,33,1,machine,{23-81},1
54,23,37,1,machine,{23-83},1
54,24,32,1,machine,{24-76},1
54,24,36,1,machine,{24-78},1
54,24,36,1,machine,{24-80},1
54,25,31,1,machine,{25-71},1
54,25,35,1,machine,{25-73},1
54,25,39,1,machine,{25-75},1
54,26,34,1,machine,{26-67},1
54,26,38,1,machine,{26-69},1
54,27,33,1,machine,{27-62},1
54,27,37,1,machine,{27-64},1
54,28,32,1,machine,{28-57},1
54,28,36,1,machine,{28-58},1
54,28,40,1,machine,{28-60},1
54,29,31,1,machine,{29-51},1
54,29,35,1,machine,{29-52},1
54,29,39,1,machine,{29-54},1
54,30,30,1,machine,{30-47},1
54,30,38,1,machine,{30-49},1
54,31,37,1,machine,{31-44},1
54,31,41,1,machine,{31-46},1
54,32,36,1,machine,{32-40},1
54,32,40,1,machine,{32-41},1
54,33,35,1,machine,{33-36},1
54,33,39,1,machine,{33-37},1
54,34,34,1,machine,{34-32},1
54,34,42,1,machine,{34-34},1
54,35,41,1,machine,{35-30},1
54,36,40,1,machine,{36-27},1
54,36,44,1,machine,{36-28},1
54,37,39,1,machine,{37-23},1
54,37,43,1,machine,{37-24},1
54,38,38,1,machine,{38-21},1
54,39,45,1,machine,{39-19},1
54,40,44,1,machine,{40-17},1
54,41,43,1,machine,{41-14},1
54,41,47,1,machine,{41-15},1
54,42,42,1,machine,{42-12},1
54,44,48,1,machine,{44-10},1
54,45,47,1,machine,{45-8},1
54,46,46,1,machine,{46-7},1
54,49,51,1,machine,{49-4},1
54,50,50,1,machine,{50-3},1
54,54,54,1,machine,{54-1},1
55,11,31,1,machine,{11-75},1
55,15,31,1,machine,{15-98},1
55,16,30,1,machine,{16-100},1
55,16,34,1,machine,{16-102},1
55,16,34,1,machine,{16-103},1
55,17,33,1,machine,{17-103},1
55,17,33,1,machine,{17-105},1
55,18,32,1,machine,{18-100},1
55,18,32,1,machine,{18-102},1
55,19,35,1,machine,{19-100},1
55,20,34,1,machine,{20-100},1
55,20,34,1,machine,{20-98},1
55,21,33,1,machine,{21-96},1
55,21,33,1,machine,{21-98},1
55,21,37,1,machine,{21-99},1
55,22,32,1,machine,{22-91},1
55,22,36,1,machine,{22-93},1
55,22,36,1,machine,{22-95},1
55,23,31,1,machine,{23-85},1
55,23,35,1,machine,{23-87},1
55,24,30,1,machine,{24-81},1
55,24,34,1,machine,{24-83},1
55,24,38,1,machine,{24-85},1
55,25,33,1,machine,{25-78},1
55,25,37,1,machine,{25-80},1
55,25,37,1,machine,{25-82},1
55,26,32,1,machine,{26-72},1
55,26,36,1,machine,{26-74},1
55,26,40,1,machine,{26-76},1
55,27,35,1,machine,{27-67},1
55,27,39,1,machine,{27-69},1
55,28,34,1,machine,{28-62},1
55,28,38,1,machine,{28-64},1
55,29,33,1,machine,{29-57},1
55,29,37,1,machine,{29-58},1
55,29,41,1,machine,{29-60},1
55,30,32,1,machine,{30-51},1
55,30,36,1,machine,{30-52},1
55,30,40,1,machine,{30-54},1
55,31,31,1,machine,{31-47},1
55,31,39,1,machine,{31-49},1
55,32,38,1,machine,{32-44},1
55,32,42,1,machine,{32-46},1
55,33,37,1,machine,{33-40},1
55,33,41,1,machine,{33-41},1
55,34,36,1,machine,{34-36},1
55,34,40,1,machine,{34-37},1
55,35,35,1,machine,{35-32},1
55,35,43,1,machine,{35-34},1
55,36,42,1,machine,{36-30},1
55,37,41,1,machine,{37-27},1
55,37,45,1,machine,{37-28},1
55,38,40,1,machine,{38-23},1
55,38,44,1,machine,{38-24},1
55,39,39,1,machine,{39-21},1
55,40,46,1,machine,{40-19},1
55,41,45,1,machine,{41-17},1
55,42,44,1,machine,{42-14},1
55,42,48,1,machine,{42-15},1
55,43,43,1,machine,{43-12},1
55,45,49,1,machine,{45-10},1
55,46,48,1,machine,{46-8},1
55,47,47,1,machine,{47-7},1
55,50,52,1,machine,{50-4},1
55,51,51,1,machine,{51-3},1
55,55,55,1,machine,{55-1},1
56,12,32,1,machine,{12-85},1
56,14,34,1,machine,{14-100},1
56,16,32,1,machine,{16-106},1
56,17,31,1,machine,{17-107},1
56,17,35,1,machine,{17-109},1
56,17,35,1,machine,{17-110},1
56,18,34,1,machine,{18-106},1
56,18,34,1,machine,{18-108},1
56,19,33,1,machine,{19-102},1
56,19,33,1,machine,{19-104},1
56,20,32,1,machine,{20-102},1
56,20,36,1,machine,{20-105},1
56,21,35,1,machine,{21-103},1
56,21,35,1,machine,{21-105},1
56,22,34,1,machine,{22-100},1
56,22,34,1,machine,{22-98},1
56,22,38,1,machine,{22-101},1
56,23,33,1,machine,{23-92},1
56,23,37,1,machine,{23-94},1
56,23,37,1,machine,{23-96},1
56,24,32,1,machine,{24-88},1
56,24,36,1,machine,{24-90},1
56,25,31,1,machine,{25-84},1
56,25,35,1,machine,{25-86},1
56,25,39,1,machine,{25-88},1
56,26,34,1,machine,{26-79},1
56,26,38,1,machine,{26-81},1
56,26,38,1,machine,{26-83},1
56,27,33,1,machine,{27-73},1
56,27,37,1,machine,{27-75},1
56,27,41,1,machine,{27-77},1
56,28,36,1,machine,{28-68},1
56,28,40,1,machine,{28-70},1
56,29,35,1,machine,{29-62},1
56,29,39,1,machine,{29-64},1
56,30,34,1,machine,{30-57},1
56,30,38,1,machine,{30-58},1
56,30,42,1,machine,{30-60},1
56,31,33,1,machine,{31-51},1
56,31,37,1,machine,{31-52},1
56,31,41,1,machine,{31-54},1
56,32,32,1,machine,{32-47},1
56,32,40,1,machine,{32-49},1
56,33,39,1,machine,{33-44},1
56,33,43,1,machine,{33-46},1
56,34,38,1,machine,{34-40},1
56,34,42,1,machine,{34-41},1
56,35,37,1,machine,{35-36},1
56,35,41,1,machine,{35-37},1
56,36,36,1,machine,{36-32},1
56,36,44,1,machine,{36-34},1
56,37,43,1,machine,{37-30},1
56,38,42,1,machine,{38-27},1
56,38,46,1,machine,{38-28},1
56,39,41,1,machine,{39-23},1
56,39,45,1,machine,{39-24},1
56,40,40,1,machine,{40-21},1
56,41,47,1,machine,{41-19},1
56,42,46,1,machine,{42-17},1
56,43,45,1,machine,{43-14},1
56,43,49,1,machine,{43-15},1
56,44,44,1,machine,{44-12},1
56,46,50,1,machine,{46-10},1
56,47,49,1,machine,{47-8},1
56,48,48,1,machine,{48-7},1
56,51,53,1,machine,{51-4},1
56,52,52,1,machine,{52-3},1
56,56,56,1,machine,{56-1},1
57,13,33,1,machine,{13-99},1
57,14,32,1,machine,{14-102},1
57,14,32,1,machine,{14-103},1
57,15,35,1,machine,{15-106},1
57,16,34,1,machine,{16-109},1
57,17,33,1,machine,{17-114},1
57,18,32,1,machine,{18-111},1
57,18,36,1,machine,{18-113},1
57,18,36,1,machine,{18-114},1
57,19,35,1,machine,{19-109},1
57,19,35,1,machine,{19-111},1
57,20,34,1,machine,{20-108},1
57,20,34,1,machine,{20-110},1
57,21,33,1,machine,{21-107},1
57,21,37,1,machine,{21-110},1
57,22,32,1,machine,{22-102},1
57,22,36,1,machine,{22-104},1
57,22,36,1,machine,{22-106},1
57,23,35,1,machine,{23-101},1
57,23,35,1,machine,{23-99},1
57,23,39,1,machine,{23-102},1
57,24,34,1,machine,{24-95},1
57,24,38,1,machine,{24-97},1
57,24,38,1,machine,{24-99},1
57,25,33,1,machine,{25-90},1
57,25,37,1,machine,{25-92},1
57,26,32,1,machine,{26-84},1
57,26,36,1,machine,{26-86},1
57,26,40,1,machine,{26-88},1
57,27,35,1,machine,{27-79},1
57,27,39,1,machine,{27-81},1
57,27,39,1,machine,{27-83},1
57,28,34,1,machine,{28-73},1
57,28,38,1,machine,{28-75},1
57,28,42,1,machine,{28-77},1
57,29,37,1,machine,{29-68},1
57,29,41,1,machine,{29-70},1
57,30,36,1,machine,{30-62},1
57,30,40,1,machine,{30-64},1
57,31,35,1,machine,{31-57},1
57,31,39,1,machine,{31-58},1
57,31,43,1,machine,{31-60},1
57,32,34,1,machine,{32-51},1
57,32,38,1,machine,{32-52},1
57,32,42,1,machine,{32-54},1
57,33,33,1,machine,{33-47},1
57,33,41,1,machine,{33-49},1
57,34,40,1,machine,{34-44},1
57,34,44,1,machine,{34-46},1
57,35,39,1,machine,{35-40},1
57,35,43,1,machine,{35-41},1
57,36,38,1,machine,{36-36},1
57,36,42,1,machine,{36-37},1
57,37,37,1,machine,{37-32},1
57,37,45,1,machine,{37-34},1
57,38,44,1,machine,{38-30},1
57,39,43,1,machine,{39-27},1
57,39,47,1,machine,{39-28},1
57,40,42,1,machine,{40-23},1
57,40,46,1,machine,{40-24},1
57,41,41,1,machine,{41-21},1
57,42,48,1,machine,{42-19},1
57,43,47,1,machine,{43-17},1
57,44,46,1,machine,{44-14},1
57,44,50,1,machine,{44-15},1
57,45,45,1,machine,{45-12},1
57,47,51,1,machine,{47-10},1
57,48,50,1,machine,{48-8},1
57,49,49,1,machine,{49-7},1
57,52,54,1,machine,{52-4},1
57,53,53,1,machine,{53-3},1
57,57,57,1,machine,{57-1},1
58,14,34,1,machine,{14-107},1
58,15,33,1,machine,{15-109},1
58,15,33,1,machine,{15-110},1
58,16,32,1,machine,{16-114},1
58,16,36,1,machine,{16-116},1
58,17,35,1,machine,{17-118},1
58,18,34,1,machine,{18-116},1
58,18,34,1,machine,{18-118},1
58,19,37,1,machine,{19-116},1
58,19,37,1,machine,{19-117},1
58,20,32,1,machine,{20-114},1
58,20,36,1,machine,{20-115},1
58,20,36,1,machine,{20-117},1
58,21,35,1,machine,{21-113},1
58,21,35,1,machine,{21-115},1
58,22,34,1,machine,{22-109},1
58,22,38,1,machine,{22-112},1
58,23,33,1,machine,{23-103},1
58,23,37,1,machine,{23-105},1
58,23,37,1,machine,{23-107},1
58,24,32,1,machine,{24-100},1
58,24,36,1,machine,{24-102},1
58,24,36,1,machine,{24-104},1
58,24,40,1,machine,{24-105},1
58,25,35,1,machine,{25-98},1
58,25,39,1,machine,{25-100},1
58,25,39,1,machine,{25-102},1
58,26,34,1,machine,{26-91},1
58,26,38,1,machine,{26-93},1
58,27,33,1,machine,{27-84},1
58,27,37,1,machine,{27-86},1
58,27,41,1,machine,{27-88},1
58,28,32,1,machine,{28-78},1
58,28,36,1,machine,{28-79},1
58,28,40,1,machine,{28-81},1
58,28,40,1,machine,{28-83},1
58,29,31,1,machine,{29-72},1
58,29,35,1,machine,{29-73},1
58,29,39,1,machine,{29-75},1
58,29,43,1,machine,{29-77},1
58,30,38,1,machine,{30-68},1
58,30,42,1,machine,{30-70},1
58,31,37,1,machine,{31-62},1
58,31,41,1,machine,{31-64},1
58,32,36,1,machine,{32-57},1
58,32,40,1,machine,{32-58},1
58,32,44,1,machine,{32-60},1
58,33,35,1,machine,{33-51},1
58,33,39,1,machine,{33-52},1
58,33,43,1,machine,{33-54},1
58,34,34,1,machine,{34-47},1
58,34,42,1,machine,{34-49},1
58,35,41,1,machine,{35-44},1
58,35,45,1,machine,{35-46},1
58,36,40,1,machine,{36-40},1
58,36,44,1,machine,{36-41},1
58,37,39,1,machine,{37-36},1
58,37,43,1,machine,{37-37},1
58,38,38,1,machine,{38-32},1
58,38,46,1,machine,{38-34},1
58,39,45,1,machine,{39-30},1
58,40,44,1,machine,{40-27},1
58,40,48,1,machine,{40-28},1
58,41,43,1,machine,{41-23},1
58,41,47,1,machine,{41-24},1
58,42,42,1,machine,{42-21},1
58,43,49,1,machine,{43-19},1
58,44,48,1,machine,{44-17},1
58,45,47,1,machine,{45-14},1
58,45,51,1,machine,{45-15},1
58,46,46,1,machine,{46-12},1
58,48,52,1,machine,{48-10},1
58,49,51,1,machine,{49-8},1
58,50,50,1,machine,{50-7},1
58,53,55,1,machine,{53-4},1
58,54,54,1,machine,{54-3},1
58,58,58,1,machine,{58-1},1
59,16,34,1,machine,{16-120},1
59,16,34,1,machine,{16-121},1
59,17,33,1,machine,{17-123},1
59,17,37,1,machine,{17-125},1
59,18,32,1,machine,{18-121},1
59,18,36,1,machine,{18-122},1
59,19,35,1,machine,{19-119},1
59,19,35,1,machine,{19-121},1
59,20,34,1,machine,{20-118},1
59,20,34,1,machine,{20-120},1
59,20,38,1,machine,{20-122},1
59,20,38,1,machine,{20-123},1
59,21,33,1,machine,{21-120},1
59,21,37,1,machine,{21-121},1
59,21,37,1,machine,{21-123},1
59,22,36,1,machine,{22-116},1
59,22,36,1,machine,{22-118},1
59,23,35,1,machine,{23-111},1
59,23,39,1,machine,{23-114},1
59,24,34,1,machine,{24-107},1
59,24,38,1,machine,{24-109},1
59,24,38,1,machine,{24-111},1
59,25,33,1,machine,{25-103},1
59,25,37,1,machine,{25-105},1
59,25,37,1,machine,{25-107},1
59,25,41,1,machine,{25-108},1
59,26,32,1,machine,{26-96},1
59,26,36,1,machine,{26-98},1
59,26,40,1,machine,{26-100},1
59,26,40,1,machine,{26-102},1
59,27,35,1,machine,{27-91},1
59,27,39,1,machine,{27-93},1
59,28,34,1,machine,{28-85},1
59,28,38,1,machine,{28-87},1
59,28,42,1,machine,{28-89},1
59,29,33,1,machine,{29-78},1
59,29,37,1,machine,{29-79},1
59,29,41,1,machine,{29-81},1
59,29,41,1,machine,{29-83},1
59,30,32,1,machine,{30-72},1
59,30,36,1,machine,{30-73},1
59,30,40,1,machine,{30-75},1
59,30,44,1,machine,{30-77},1
59,31,39,1,machine,{31-68},1
59,31,43,1,machine,{31-70},1
59,32,38,1,machine,{32-62},1
59,32,42,1,machine,{32-64},1
59,33,37,1,machine,{33-57},1
59,33,41,1,machine,{33-58},1
59,33,45,1,machine,{33-60},1
59,34,36,1,machine,{34-51},1
59,34,40,1,machine,{34-52},1
59,34,44,1,machine,{34-54},1
59,35,35,1,machine,{35-47},1
59,35,43,1,machine,{35-49},1
59,36,42,1,machine,{36-44},1
59,36,46,1,machine,{36-46},1
59,37,41,1,machine,{37-40},1
59,37,45,1,machine,{37-41},1
59,38,40,1,machine,{38-36},1
59,38,44,1,machine,{38-37},1
59,39,39,1,machine,{39-32},1
59,39,47,1,machine,{39-34},1
59,40,46,1,machine,{40-30},1
59,41,45,1,machine,{41-27},1
59,41,49,1,machine,{41-28},1
59,42,44,1,machine,{42-23},1
59,42,48,1,machine,{42-24},1
59,43,43,1,machine,{43-21},1
59,44,50,1,machine,{44-19},1
59,45,49,1,machine,{45-17},1
59,46,48,1,machine,{46-14},1
59,46,52,1,machine,{46-15},1
59,47,47,1,machine,{47-12},1
59,49,53,1,machine,{49-10},1
59,50,52,1,machine,{50-8},1
59,51,51,1,machine,{51-7},1
59,54,56,1,machine,{54-4},1
59,55,55,1,machine,{55-3},1
59,59,59,1,machine,{59-1},1
60,14,34,1,machine,{14-112},1
60,16,36,1,machine,{16-123},1
60,16,36,1,machine,{16-126},1
60,17,35,1,machine,{17-130},1
60,17,35,1,machine,{17-131},1
60,18,34,1,machine,{18-128},1
60,18,38,1,machine,{18-130},1
60,19,33,1,machine,{19-125},1
60,19,37,1,machine,{19-126},1
60,20,36,1,machine,{20-126},1
60,20,36,1,machine,{20-128},1
60,21,35,1,machine,{21-124},1
60,21,35,1,machine,{21-126},1
60,21,39,1,machine,{21-128},1
60,21,39,1,machine,{21-129},1
60,22,34,1,machine,{22-120},1
60,22,34,1,machine,{22-122},1
60,22,38,1,machine,{22-123},1
60,22,38,1,machine,{22-125},1
60,23,37,1,machine,{23-118},1
60,23,37,1,machine,{23-120},1
60,24,36,1,machine,{24-115},1
60,24,40,1,machine,{24-118},1
60,25,35,1,machine,{25-110},1
60,25,39,1,machine,{25-112},1
60,25,39,1,machine,{25-114},1
60,26,34,1,machine,{26-103},1
60,26,38,1,machine,{26-105},1
60,26,38,1,machine,{26-107},1
60,26,42,1,machine,{26-108},1
60,27,33,1,machine,{27-96},1
60,27,37,1,machine,{27-98},1
60,27,41,1,machine,{27-100},1
60,27,41,1,machine,{27-102},1
60,28,36,1,machine,{28-92},1
60,28,40,1,machine,{28-94},1
60,29,35,1,machine,{29-86},1
60,29,39,1,machine,{29-88},1
60,29,43,1,machine,{29-90},1
60,30,34,1,machine,{30-79},1
60,30,38,1,machine,{30-80},1
60,30,42,1,machine,{30-82},1
60,30,42,1,machine,{30-84},1
60,31,33,1,machine,{31-72},1
60,31,37,1,machine,{31-73},1
60,31,41,1,machine,{31-75},1
60,31,45,1,machine,{31-77},1
60,32,32,1,machine,{32-66},1
60,32,40,1,machine,{32-68},1
60,32,44,1,machine,{32-70},1
60,33,39,1,machine,{33-62},1
60,33,43,1,machine,{33-64},1
60,34,38,1,machine,{34-57},1
60,34,42,1,machine,{34-58},1
60,34,46,1,machine,{34-60},1
60,35,37,1,machine,{35-51},1
60,35,41,1,machine,{35-52},1
60,35,45,1,machine,{35-54},1
60,36,36,1,machine,{36-47},1
60,36,44,1,machine,{36-49},1
60,37,43,1,machine,{37-44},1
60,37,47,1,machine,{37-46},1
60,38,42,1,machine,{38-40},1
60,38,46,1,machine,{38-41},1
60,39,41,1,machine,{39-36},1
60,39,45,1,machine,{39-37},1
60,40,40,1,machine,{40-32},1
60,40,48,1,machine,{40-34},1
60,41,47,1,machine,{41-30},1
60,42,46,1,machine,{42-27},1
60,42,50,1,machine,{42-28},1
60,43,45,1,machine,{43-23},1
60,43,49,1,machine,{43-24},1
60,44,44,1,machine,{44-21},1
60,45,51,1,machine,{45-19},1
60,46,50,1,machine,{46-17},1
60,47,49,1,machine,{47-14},1
60,47,53,1,machine,{47-15},1
60,48,48,1,machine,{48-12},1
60,50,54,1,machine,{50-10},1
60,51,53,1,machine,{51-8},1
60,52,52,1,machine,{52-7},1
60,55,57,1,machine,{55-4},1
60,56,56,1,machine,{56-3},1
60,60,60,1,machine,{60-1},1
61,15,35,1,machine,{15-121},1
61,16,34,1,machine,{16-128},1
61,17,37,1,machine,{17-134},1
61,17,37,1,machine,{17-137},1
61,18,36,1,machine,{18-133},1
61,18,36,1,machine,{18-135},1
61,18,36,1,machine,{18-136},1
61,19,39,1,machine,{19-134},1
61,20,34,1,machine,{20-132},1
61,20,38,1,machine,{20-133},1
61,21,37,1,machine,{21-132},1
61,21,37,1,machine,{21-134},1
61,22,36,1,machine,{22-127},1
61,22,36,1,machine,{22-129},1
61,22,40,1,machine,{22-131},1
61,22,40,1,machine,{22-132},1
61,23,35,1,machine,{23-122},1
61,23,35,1,machine,{23-124},1
61,23,39,1,machine,{23-125},1
61,23,39,1,machine,{23-127},1
61,24,34,1,machine,{24-120},1
